,AF3 Mean,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Mobility,AF3 LAR,AF3 Beta_Power,AF3 Gamma_Power,AF4 Mean,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Mobility,AF4 LAR,AF4 Beta_Power,AF4 Gamma_Power,F7 Mean,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Mobility,F7 LAR,F7 Beta_Power,F7 Gamma_Power,F3 Mean,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Mobility,F3 LAR,F3 Beta_Power,F3 Gamma_Power,F4 Mean,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Mobility,F4 LAR,F4 Beta_Power,F4 Gamma_Power,F8 Mean,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Mobility,F8 LAR,F8 Beta_Power,F8 Gamma_Power,FC5 Mean,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Mobility,FC5 LAR,FC5 Beta_Power,FC5 Gamma_Power,FC6 Mean,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Mobility,FC6 LAR,FC6 Beta_Power,FC6 Gamma_Power,label
0,1.53710685412915e-15,3.3807063136133604e-15,-5.57259282463741e-16,7.68720604849315e-15,-5.0257357154463204e-15,-2.67484455582595e-16,4.1489811110367e-15,-2.83236317966904e-15,9515.0,0.0483177719390436,234.0,1.34012777777778,29458.0,0.0226746045216919,1026.0,0.832708674463938,14150.0,0.0320829893992933,8545.0,0.055062960795787,20434.0,0.0248768327297641,16218.0,0.0319287581699346,0.133308925129571,0.167165346060527,0.0939760011036323,0.093397134766349,0.259809669837857,0.105259933172966,0.18127141210992,0.0961399089961954,42.8448339804651,1.23949185402514,7.67347569339804,13.3484181493515,93.0158749014852,49.3261685953782,96.4333575801296,33.3587136921093,160010.364947331,125586.419611584,94349.994194326,51987.2481138928,161044.205764931,135990.713356267,90435.8269606199,63422.3441459074,295782.018699338,224728.508785596,131774.744513932,81195.0944842403,223939.142750803,194470.423584353,112595.881537315,80189.5825067263,1
0,1.6257110800408902e-15,1.4919688522495902e-15,4.2500307942568e-16,-1.0632507109408201e-15,2.5797389716188102e-15,7.9732658134912e-15,-4.36426894716186e-16,-4.12817676449139e-15,1739.0,0.281623691776883,6320.0,0.0460483702531646,14835.0,0.0326151735760027,7508.0,0.0694301944592435,315.0,3.85429396825397,6138.0,0.242123460410557,6616.0,0.0599168530834341,14954.0,0.0369337902902234,0.155208261818267,0.174579851158934,0.100339128456534,0.0960641316642065,0.162297559089195,0.0719043290740786,0.232843830140345,0.0954126098220193,29.930333023183,231.024686728204,87.579635305361,78.2256395196217,11.863937760982,9.16244954005887,117.576384766117,41.1511003675293,122442.31098502,79872.1201765203,91753.6028261857,49415.2356724067,98920.3307041465,74833.951696305,72489.0377612939,51793.682815141,246389.257474342,210040.373387951,144870.826638157,93897.078665124,156760.286540023,134636.473304033,103978.652605957,83003.9896929724,2
0,9.7334621337e-16,-1.4745080613990601e-15,2.93805669024299e-15,-1.0204903486664301e-14,-2.22012098133554e-15,1.08777011936922e-15,1.3344502284065e-15,6.172946824945011e-15,32752.0,0.0124321995603322,31192.0,0.0105960855347525,15299.0,0.0303019478397281,21430.0,0.0163442090527298,2349.0,0.0942025117071094,108.0,5.52468518518518,366.0,2.57145928961749,20826.0,0.0159317535772592,0.10729723701821,0.142537255797657,0.0729765667030031,0.100005464667621,0.262444944221808,0.112683602604997,0.123788917892244,0.13188050547644,264.654251057169,42.0856654916732,149.093137296394,177.411781931384,47.7909004735054,0.999451074447119,3.78981471987921,174.117862563565,94795.7829157455,48604.017715038,84240.8390460057,36275.0410568715,68746.8477929019,43384.9038492798,55749.5192211262,34916.8454088824,143158.546633121,110139.292675651,108242.232620423,49375.5991986729,118715.375046003,95690.1485529035,68305.0167974542,51208.2932523772,3
0,2.52624208050229e-17,1.12967601741049e-14,-3.3405836452759704e-15,-1.72586914840904e-14,4.04941745256985e-15,3.8042233682858e-16,8.253381479476311e-15,-2.53775877233987e-15,28596.0,0.0172159672681494,5679.0,0.155408399366086,4139.0,0.0927388741241846,253.0,1.00233043478261,8848.0,0.0389483499095841,200.0,6.1679495,28668.0,0.0106435258825171,333.0,0.701471771771772,0.102772042705995,0.118728370787646,0.110208439951464,0.135450659194057,0.175099221239157,0.104166072193238,0.1394937887519,0.200382779854048,25.7043305851349,45.5218278621806,37.4903460945131,178.679461334044,144.261328272642,32.0859136554742,14.0196168804482,279.335970954283,81561.9651777428,39004.2934842577,64667.9721510415,31003.9855162766,54200.1886993854,31261.9228972976,48124.0698844083,32896.5050481964,114606.95932944,76018.4169953563,108371.406017299,62776.1783223066,77911.7465596234,59613.4450161941,76251.3430218134,64603.5650378776,4
0,-3.37715471445312e-13,-6.51621854294267e-14,-3.37922028886012e-15,5.3704934581972205e-15,-1.34812165613628e-13,5.43216348545654e-15,-6.434487181514661e-15,-2.2914501694909e-15,188.0,14.0459632978723,5974.0,0.293279460997657,28352.0,0.0307489665632054,43.0,10.9123534883721,1332.0,1.15856238738739,248.0,9.37810282258065,2355.0,0.36969898089172,1194.0,0.440664907872697,0.0390314112425427,0.0437483858491103,0.0926078372397657,0.201478953981054,0.0831368356055561,0.0635348841816041,0.0775617211522542,0.115024836571199,21.8979478005578,37.6530983996249,50.6665644275388,3.40036318967053,37.6095558904237,20.2132325056702,68.3803306879307,104.541815337486,139358.026123024,80831.0654389974,85273.3104853436,53429.6748562609,85538.275461052,56318.3831819227,67343.5404193266,45534.7247462667,181934.578721887,116520.792827412,142603.635327256,90078.3785771949,106767.695134678,83076.715974185,79728.51672951,67352.7583215344,1
0,-2.30289256009082e-14,4.8708176349214e-13,1.40199005344111e-14,-2.5281739126815e-14,2.70080912332688e-13,-3.8592062841555604e-15,-4.413493517112831e-15,1.24305970608245e-15,221.0,14.9947787330317,284.0,7.57583943661972,292.0,4.41736849315068,13266.0,0.0317468717020956,141.0,14.9927290780142,154.0,8.32334350649351,23075.0,0.0687446283856988,199.0,6.3812648241206,0.0373481872673032,0.0437793775403941,0.0688200684056031,0.196605296931556,0.0624994834237351,0.10093245555737,0.079053082671465,0.0786869859420918,19.9665970100444,30.8802654277415,38.5184305335684,36.8998295751281,33.3927482936722,43.6659779003026,63.1940002643694,41.0190127157971,150188.8382104,69494.2997243909,78210.0394771114,43833.0512517686,82366.1863314202,53231.9669676702,55834.6429776782,38418.9510494233,157423.438626293,95918.649923598,104519.005320445,74816.1332313178,89937.2166197606,63796.9279195501,64647.0095909955,54315.7450270226,2
0,1.79288886478001e-15,5.84397809519725e-15,-1.5410076691064e-15,-1.59647818684831e-14,-9.7780428762971e-16,8.009673419945501e-16,2.87768693464276e-15,7.43012376618321e-16,19096.0,0.034555482823628,6829.0,0.0647878166642261,13722.0,0.0321400451829179,708.0,0.336810310734463,413.0,1.24014406779661,23015.0,0.0132578057788399,165.0,2.65112787878788,22850.0,0.0101442013129103,0.130735337040173,0.142075707428184,0.166311269501512,0.265285146138604,0.198539750121536,0.211103187233016,0.181342967220882,0.267551905951562,12.7904976329296,83.7549046179892,120.321287358257,201.262593150743,95.5652436623309,246.037021590048,172.282674599191,56.0347659792407,133084.55905149,75521.7752084002,64862.285512172,41022.1733752444,65272.6854005615,45348.6868218212,61288.7888501525,44977.0434664506,183666.031178694,121961.280130391,90438.4546314099,64325.7442203111,84938.3885658763,68134.9329850258,57666.0424767131,49472.8817096705,3
0,2.7907544865784103e-15,4.7870429894576905e-15,8.714049152979671e-15,2.57260605280327e-14,-3.75221250192252e-17,-1.3017576838353e-15,-7.513341152364461e-15,8.23480617006085e-15,106.0,12.4068716981132,180.0,15.0,407.0,2.81610245700246,233.0,1.08506738197425,18379.0,0.0513336743021927,34119.0,0.0209072217825845,7914.0,0.138281387414708,295.0,0.584093559322034,0.0945558273136836,0.051462896284334,0.108301533810728,0.327092157884776,0.155675247745631,0.166193752051017,0.125501461187148,0.324439188391095,26.7162425354766,19.2783655097139,21.4567591405884,1.10216211441312,31.6209417450677,0.181134088426066,44.4210006905452,0.427755950947271,135422.745070191,75858.2582742014,74974.1028890799,43287.1881635355,72103.961426055,53480.9208318143,50240.7937447408,38228.4387648206,173769.001305223,110750.877675844,87553.7867283797,65935.9055975861,86044.3727575812,71842.4612412674,59522.8881853837,53583.9828679681,4
0,7.07347782540641e-16,8.76011592033e-16,6.24130396359389e-17,-3.4594656255349003e-15,8.39009575677408e-15,1.7438500479232001e-15,-1.3582266244582902e-15,-5.706335052428701e-16,2336.0,0.0463754280821918,32622.0,0.0081508705781374,1948.0,0.0384353696098563,20693.0,0.0068399168801043,236.0,4.15036906779661,14620.0,0.0304289876880985,27343.0,0.0045950005485864,424.0,1.53785683962264,0.410048912107968,0.284127647538944,0.54388263935763,0.451613213033462,0.136907671192376,0.199946055402927,0.376694159281334,0.150429628306681,344.217943012437,233.592039831829,704.542992612242,112.455334909548,0.0372829715078703,0.0697738029568577,9.54639832580334,52.5193365356593,41455.9279491105,30109.1832065668,100671.195799673,54034.3604152557,47146.7733816539,32620.8735109089,40857.2249963336,36044.565740163,128215.13567708,69218.9756997199,88849.2511150286,60551.1226350727,48784.2604686845,33418.0531776586,87616.0428569708,78306.8889143509,1
0,6.2903427804507006e-15,-7.57872624150687e-17,-1.2200263224072801e-15,-3.11396487040738e-15,4.04287894365561e-14,6.7435803301878804e-15,2.6731727779785604e-15,6.078584253114481e-15,11963.0,0.0221195101563153,12193.0,0.0276640449438202,628.0,0.321329458598726,73.0,5.00175753424657,310.0,7.06286322580645,5719.0,0.244573789123973,148.0,13.4935905405405,155.0,13.6774180645161,0.169406515005237,0.233369155981361,0.311144164702087,0.290148766695272,0.065568637897981,0.0695021524738875,0.0493195427944186,0.0416822376132712,312.160994731164,221.660841473064,192.679247920234,120.661468942429,4.11076659461247,28.6860951705122,22.2333662824817,19.4572421130462,54840.1201861004,38031.8771034197,93973.4545382098,47015.5335298505,80456.0658801225,51298.1585262231,53602.3678887038,35492.4392611149,149085.002138347,86478.9071703297,107445.562498752,56518.6900652803,77562.7263326313,55038.7779280634,62694.6038819683,44266.6496554674,2
0,4.2448297076204705e-15,1.5090581369118102e-15,1.00752478269444e-15,-6.5669662882657e-14,7.18492968189916e-15,1.77375629608209e-15,-2.3189416274257803e-15,1.5023710255222401e-15,7544.0,0.0455107635206787,654.0,0.576335474006116,443.0,0.62452934537246,5050.0,0.0245747722772277,311.0,2.00511125401929,196.0,5.56514948979592,7916.0,0.17918919909045,9437.0,0.104335615131928,0.136586748995712,0.24732578303098,0.242233301656676,0.476189149666615,0.181722994389907,0.111422674990796,0.0509041261004359,0.0632775525675404,119.844167676715,29.716810030778,0.637933073655005,118.728613365312,12.0736011753317,6.26733860810871,5.97459778112877,45.1737093985689,47477.2773389198,33987.1756422789,90813.7646399908,46911.9513694781,46722.8413386078,33664.0519034073,42751.0259428982,31336.0201158305,166546.052370343,95529.9029930995,123413.162978332,57574.4614639737,89674.8436288736,71608.6277863051,50912.5796615877,40700.9683240233,3
0,1.01374751134862e-15,-1.1434960476156001e-15,-7.86107094462183e-16,-9.72395157527929e-14,7.953204479322511e-15,-1.5380356195999202e-15,3.02406037283657e-16,5.31820396219271e-15,22257.0,0.0136056341825044,15963.0,0.0336595815322934,16182.0,0.0100618155975776,224.0,1.23283035714286,112.0,14.8958330357143,990.0,0.408184141414141,454.0,1.82028656387665,159.0,8.76471949685535,0.209761163297266,0.213997835423608,0.422139355315292,0.341870037216052,0.10330410290738,0.210160987015934,0.104162265939559,0.0706735933168099,242.135327734266,20.6260397224261,48.8372259787404,121.8631901041,43.5894180375826,20.8047178610945,12.0332248552243,0.260423124999996,47003.826635047,35475.2707044603,105088.541599874,55646.2543509873,47357.6068183727,35794.4326864698,54766.5391282593,37881.2659328077,179287.78286339,99607.6381087127,130543.309017703,75102.3395460374,72380.3015926724,58009.2509074474,86932.0729571839,72202.0651293616,4
0,3.4029966849119104e-15,1.47413655521075e-15,-1.8790783004677303e-15,-1.63908530282002e-14,1.1900086223919e-14,5.088148755082261e-15,-4.811376644791941e-15,1.8188942979616503e-15,207.0,4.11433285024155,26227.0,0.0204623784649407,12476.0,0.0428925937800577,564.0,0.238225531914894,635.0,1.4173231496063,128.0,3.29226640625,315.0,1.87708634920635,486.0,0.541574279835391,0.120179975072483,0.196379921247398,0.154956042858232,0.463269471238802,0.160405721773688,0.216572003830573,0.148175278148947,0.396624636616528,98.171508743282,7.72212267181397,55.16978326528,417.730963399309,42.6738828455496,176.241962371666,55.0195877507751,112.15192389709,160518.009352593,87506.8336904911,109250.440753831,68107.3272383301,49035.0718391771,36084.7430642395,65644.1270824734,48307.3502049653,205175.037289965,128025.829933813,124955.923676054,76682.2800549267,49410.5432433499,38314.0894240499,66378.653099946,59240.4047894411,1
0,6.21158346852916e-15,6.065953042711971e-15,-4.413493517112831e-15,-4.77132827769221e-14,-5.98986857534626e-14,2.82196100639638e-14,5.9232946664012505e-15,-8.28458799929428e-16,2808.0,0.392194444444444,2846.0,0.37844381588194,12716.0,0.0719767694243473,439.0,1.30658246013667,269.0,14.5810691449814,19301.0,0.0542418993834516,16111.0,0.047109080752281,364.0,2.91772335164835,0.112446686091961,0.13925595950778,0.153023942158752,0.192544619818557,0.0474742717075897,0.135025235915113,0.107250016511579,0.0812051801828773,27.2079726955363,25.1784747490626,61.811346589224,84.3941792461676,9.14019529957431,95.8752044590589,31.0158578039979,45.3706936961484,180991.111146471,108632.028539809,149710.441507803,96120.8604537295,61740.8137192549,45491.2440201067,70189.6930601076,54025.2949203315,245931.674667276,162440.664198134,182692.999736089,116680.727638854,54166.8497849693,45967.302361613,61293.223524474,52171.418831757,2
0,-1.2868974363029301e-15,-1.0743958965900902e-15,-3.62441437314417e-15,1.14750831444933e-14,-1.9113250376129702e-14,-1.5313485082103602e-15,-6.9806012783291205e-15,3.68534138802687e-15,19090.0,0.0310539863803038,2633.0,0.172271097607292,575.0,0.355630086956522,3708.0,0.0410752966558792,101.0,4.03655544554455,1077.0,0.280932404828227,428.0,0.569134579439252,4212.0,0.0256287986704653,0.155650537178714,0.261561424075648,0.391637346686951,0.401857881918832,0.33248777494204,0.300342012981586,0.22759566448776,0.376308641582434,121.441194017153,1.16031803893233,13.1325204513469,34.0801425636426,0.800137849034984,12.6810007297941,1.38163202818672,73.4381061162009,138705.885654117,84050.9510480793,120421.404155602,83696.4603905908,43290.8144306149,35559.4066010862,41347.4315455581,31411.8835057869,180622.085315517,135691.108032806,136343.408295352,84053.380267501,37597.5408225887,31431.8618638183,38137.6585519165,34451.9460912447,3
0,9.958594883815351e-15,2.0358539119342002e-16,-1.8590169662990403e-15,7.806088028752081e-15,1.74815951970759e-14,4.47293450724229e-14,-4.76493837125329e-15,1.0889589391718101e-14,152.0,15.0,6767.0,0.137280079799025,20687.0,0.0302803789819694,27013.0,0.0239485692074186,289.0,6.88536851211073,1198.0,1.55590517529215,31410.0,0.023485905762496,412.0,2.69790922330097,0.085996870650201,0.153521916114992,0.180720038399419,0.132896713282389,0.0784791445631182,0.0746464074532998,0.103589953861381,0.0754795696137601,8.35363193798449,44.8619647459595,30.4058630872514,13.1999654588699,26.6858716211167,23.6127681363557,4.56868894800583,37.8307018335781,199118.014908732,141678.7208736,174578.218987326,129676.940596777,103100.282347254,90923.0063460303,57957.44927375,49930.2571402519,259520.036878015,189979.636624524,233633.515414485,166353.898959827,70317.4516056943,70130.1143790897,53746.5398594557,50143.2710086752,4
0,5.2601561202694005e-15,3.9141892000253106e-15,3.1109928209009103e-15,-9.275766509703121e-15,2.5773613320136302e-14,4.0070657471026005e-15,2.2175947392550402e-14,-2.4030877790778e-15,844.0,1.33141931279621,853.0,1.19172110199297,26630.0,0.0260695080736012,55.0,15.0,261.0,7.25267739463602,141.0,7.60319929078014,825.0,1.72198896969697,23865.0,0.0429982694322229,0.0968039121189464,0.120929758044825,0.124272278599584,0.140472476109224,0.0718863227397736,0.104990352960941,0.0763445634501204,0.108462882290377,1.52848797198906,1.87269170616681,69.7622003846531,3.48951600680403,0.775428817931524,38.8968095567907,0.972808985296242,2.38438153160249,60420.2369405978,36885.7739939996,46463.9742212388,27124.8291254687,59520.7003118245,32238.5355747109,52554.2896396316,32183.2444506222,140049.393476202,70669.6653384144,96311.8203736058,45656.216766091,43565.8827748959,32535.0813988661,64748.9301104557,27081.6987209804,1
0,-4.41107872688882e-15,-9.56999941084397e-16,4.9514344777844905e-15,1.03843409756177e-13,-1.3359362531597402e-15,3.2647963828609003e-15,-2.6090136592575702e-14,9.36938606915703e-16,2425.0,0.350674020618557,1109.0,0.701486744815149,73.0,8.35616575342466,62.0,13.7985919354839,200.0,7.630769,2282.0,0.504000043821209,459.0,4.27517995642702,21455.0,0.0318137543696108,0.100629152122226,0.12724602072235,0.197042099654964,0.131458199613688,0.102910952888928,0.105862245239738,0.0516184976367212,0.138913904542246,10.592879554653,10.5484537714299,16.7869214349681,8.94130409038342,5.68937896379584,3.36664637086909,3.98471206437391,7.62096230274642,70197.2732420011,44183.4655201151,53117.9839650953,31290.4090279575,58104.0334830519,37077.0912126019,77762.5420069122,44112.7478926344,176145.994923812,86403.2833246572,108145.563463979,55199.9242836851,64071.9249576113,46499.9946942329,140500.453300723,33251.0638956725,2
0,3.622928348390931e-15,-9.910670585523471e-15,3.1474004273552102e-15,1.97477829457617e-14,-1.27012021683889e-13,-6.83957752924697e-14,-8.9794828944028e-13,9.51055842071451e-16,25916.0,0.0229389990739312,276.0,14.8652916666667,345.0,1.77331855072464,2587.0,0.299029802860456,33843.0,0.0570204739532547,279.0,15.0,37835.0,0.0503569789877098,469.0,2.77021471215352,0.11904893019589,0.0220307192620969,0.163471504634157,0.110056715556499,0.0660451274062491,0.0279380536688883,0.0450090104702457,0.0574507757652001,14.6784979022938,15.0611052292895,1.6337678814036,9.83585235147478,31.2423129422198,13.9063689160109,35.2685358385289,45.8099416105665,70452.0636939085,48220.6455675905,61000.3337726501,33642.6975099734,51332.3357441985,33497.6969610859,56771.0338072483,33771.4218013258,150842.247000229,75278.8289721481,113723.279468681,52772.5080627793,53750.7984825129,39544.9843624705,73044.0676697853,33838.9894523508,3
0,-2.14552253872306e-14,-2.61540356569649e-16,4.11034446745255e-15,1.65238522436148e-14,-6.99743050865953e-13,1.30064316527037e-13,2.12630823866371e-13,2.49800761019079e-15,291.0,9.23958006872852,373.0,5.24644262734584,200.0,2.292948,672.0,0.720008779761905,291.0,10.4740491408935,210.0,14.8388266666667,261.0,14.7008528735632,343.0,5.53562040816326,0.0388375595588645,0.0410841941749912,0.133056797189115,0.171158907082648,0.0450899797560409,0.0377699821017446,0.0228812712541169,0.0492988443785541,0.54486226122974,0.835836209345753,4.27058110203412,3.77131739866919,0.633070611073622,0.624046828530138,18.8982119881127,0.769664738923593,69993.8378361459,44983.6092581437,45660.5840267165,29556.6808820306,55005.5358237118,37204.0856547243,62167.8307015194,38881.5806498191,163425.520435242,79112.3712943786,102723.472718141,53455.8998131211,68213.3429728064,45434.2874804184,45964.4749242081,32501.8590759412,4
0,-2.05071415946657e-16,-9.226356186658e-16,3.6905424746632e-15,-6.27102445865863e-16,-2.0611163327392202e-15,-1.36119867396476e-15,1.20070800061521e-15,1.4117235155748102e-15,15347.0,0.0233821724115462,517.0,0.288152030947776,355.0,0.915132676056338,261.0,1.8105908045977,21490.0,0.0157974313634248,206.0,1.52850485436893,7611.0,0.0130378005518329,364.0,1.21865357142857,0.22900945849505,0.379173659683276,0.36655788566463,0.292506676847574,0.38576366578471,0.33729455611773,0.575352584611893,0.198441362629736,96.1521089054129,75.1041187991119,373.141834893719,306.315787746436,57.5926538635719,188.028276793057,469.003707814195,114.457900377354,109850.244560303,89107.822161905,41977.1753530764,29874.5578101621,121502.800460267,113151.608414399,113297.83195405,94889.3128272997,250377.991819254,217460.948384064,136068.423066335,109668.848963473,43427.5147256944,42534.312066691,54629.2266389673,52071.2767025359,1
0,-1.9949882312201904e-15,3.7150618830916e-17,5.2753878739900804e-17,2.5277281052555303e-15,3.74478237815634e-16,1.1026303669015901e-15,-3.14108482215395e-16,-1.33222119127665e-15,10368.0,0.0286136863425926,29437.0,0.00536566905595,134.0,2.18522835820896,224.0,1.56135535714286,1744.0,0.249059002293578,124.0,3.96195161290323,18301.0,0.0101787716518223,515.0,1.02962388349515,0.234363575447846,0.325371877808091,0.324126814273907,0.386656018216456,0.306150357687954,0.203758237677329,0.443288702981099,0.174684838805891,221.182729421827,424.860092464193,53.9292944250197,210.258109304659,23.052681319631,119.139954954203,178.337677212412,114.778903628068,80458.1016452677,52186.8593393777,40404.1998792273,27554.2137255047,96185.9815645089,65015.2205468838,107593.275761668,61510.3884847642,202219.816069493,138409.211090165,112250.413086228,74447.1213746325,51911.1185268019,43020.4524935893,57318.2151595415,55314.8596411508,2
0,2.41924829826925e-15,1.5495523114375101e-15,-9.54027891577924e-16,-1.20368005012168e-16,-1.62273903053441e-15,8.17313614280153e-16,-6.00354000307603e-16,8.76754604409619e-16,917.0,0.46570425299891,2493.0,0.0627396309667068,342.0,0.476458187134503,22189.0,0.0086090360088332,7725.0,0.0327607637540453,136.0,3.47944926470588,159.0,1.51265911949686,1723.0,0.191600812536274,0.239445714957094,0.403562355014527,0.753382399323371,0.574752648000821,0.472287729149392,0.282467101673413,0.624710838558396,0.235508713753342,199.123414364997,25.7327386961787,54.8440147436935,200.693907123888,36.5429489714079,17.4928384494346,31.9502154948274,38.9521772197256,93020.2157712069,90839.9843961421,42271.3503384273,30003.9994542628,170074.747860466,186511.892786086,130879.13278284,124492.00050931,344450.102722448,354100.722743292,156238.159545693,147909.554772203,86421.3359947207,100487.576240561,87427.9620856114,84930.50426055,3
0,5.8489934287394206e-15,3.4438623656259204e-15,-4.04198732880367e-16,4.00632273472599e-15,7.489564756312671e-15,1.6197669810279402e-15,-4.666117725163049e-16,-5.23080713139298e-16,22257.0,0.0181446825717752,2493.0,0.0591399518652226,28491.0,0.0046303499350672,251.0,1.5527625498008,20717.0,0.0116032533668002,15444.0,0.0172666731416731,16379.0,0.0103791440258868,33408.0,0.0075830040708812,0.269681134826971,0.442695801651417,0.860859460660042,0.543823662553235,0.545361713644246,0.444759709776577,0.698051269236072,0.279512953675066,13.726955012725,25.1013872938541,340.542806225625,116.988418123946,201.572233646603,176.609188093566,193.791731408589,47.4230726438244,116837.210392426,131378.98078955,44243.2810942689,33123.9075754477,221188.232555375,239581.588477534,152835.174491909,156588.955678786,425759.996947786,412974.462107173,193588.691878199,186176.578453974,124355.420487898,141924.471737486,110191.601735442,110319.029740891,4
0,-4.21733824968559e-15,-1.66806278550813e-16,1.3736441312731202e-15,7.632966145000011e-15,1.67623592165093e-14,-1.15909930752458e-15,-5.7954965376229e-17,-3.4698677988075603e-15,350.0,3.91868171428571,26660.0,0.0067516766691672,25318.0,0.0028407773125839,9202.0,0.013514355574875,118.0,12.1034305084746,14594.0,0.0634173358914622,9409.0,0.0279328621532575,4272.0,0.0214876170411985,0.0724142036060938,0.303962751750858,0.554481084365401,0.40644650734718,0.0926217420550794,0.13113666889222,0.159508223843405,0.436368680108691,29.4244588929993,264.20452836377,28.9875490573516,722.381539825894,29.8891908269547,124.350121677313,133.114020822309,36.5409306420047,84239.0934188816,42224.6551615858,37692.9717994068,26828.6777075704,50537.4898265373,23986.5567598446,73579.9855486408,33307.3889624967,234563.884732063,84312.1872876149,69441.7285629881,42369.3703253638,51862.420170204,29194.0726926338,36005.3405744202,29058.3099762238,1
0,-2.63026381322886e-15,1.6034207087423402e-15,-3.9379655960771e-16,1.2750092382770401e-15,1.16328989732871e-13,-1.77951464200088e-15,-4.0196969575051197e-16,-3.0483940281708204e-15,11026.0,0.0344639669871213,1238.0,0.130483117932149,16131.0,0.0050706713780918,404.0,1.15321163366337,278.0,9.92529100719424,3670.0,0.272234959128065,837.0,0.334221863799283,3727.0,0.0186442983632949,0.151875397130375,0.280508258356686,0.459409284078838,0.19874541021618,0.0400393519057117,0.0965706855335463,0.18927082924972,0.53946649573664,75.8342751461566,59.2068772262474,113.986333859431,36.9962666829914,3.7465041324773,8.27531038964077,48.1525043940186,66.1099900780724,72312.5222365997,34288.4580702026,38429.1738798504,26698.4079656426,48403.1626247748,21921.447150445,74649.1604206752,32568.0532529258,209848.081476424,84775.3894656186,61891.4767362746,36202.6717636835,47805.3980891847,25955.3696890077,36718.3916872119,28036.1757449622,2
0,-3.9397302504715706e-15,-9.79661818571256e-16,1.4955910375856e-15,-1.3124570620586e-14,7.069391257335011e-15,-9.06475099474351e-16,-4.539805621137939e-16,1.6762359216509302e-15,7126.0,0.0467410889699691,23763.0,0.0068087026048899,15360.0,0.00480767578125,24791.0,0.0061540155701665,112.0,14.86606875,117.0,3.01556239316239,456.0,0.417791447368421,1596.0,0.103945802005013,0.150905270357326,0.299310786216882,0.519344396111705,0.323927498692119,0.0803083419907557,0.192770510038281,0.235564791011692,0.433242849339264,141.057602035332,266.49200296365,162.281679003756,779.349322794846,29.2873513660748,7.39564703695483,313.183423055054,14.6417787572841,84359.3032529856,39812.3771659477,41877.7387199294,29202.7741765803,53427.451954164,24139.4058578457,76581.4524132465,33405.2305686815,258333.117603912,93110.3006382855,72077.6475295678,41991.8435849109,54972.8792848424,29843.1345493723,36844.2798265686,30552.1306064046,3
0,-7.40040327111848e-16,-4.4266819867978e-15,3.9138176938370004e-16,1.54156492838886e-14,-7.4194243879599e-14,5.02276366593985e-16,-6.256164211126259e-16,-2.0730045307651102e-15,3133.0,0.193432780082988,23241.0,0.0092674282517963,331.0,0.515918429003021,1210.0,0.108391818181818,17479.0,0.113814228502775,19609.0,0.100444459176909,29321.0,0.0086487534531564,454.0,0.221675991189427,0.138072680834805,0.21624542480045,0.419333529209547,0.38358871561019,0.0502281038232667,0.0834279102190998,0.180636395282303,0.458289237592872,86.5010008849798,252.146271946834,280.945868075838,141.287417699157,21.2147396637767,34.7057620432175,55.746317405742,593.852447742199,106836.936063725,71450.358529121,55731.0978062562,41692.7085359894,60017.7425891547,34494.7113628151,73165.8958784183,42030.6697520046,301308.586805204,130901.505370507,107743.631017467,68366.1838196135,65532.938759643,47232.478138448,45787.7413079874,40487.8364527702,4
0,-3.05443471879272e-13,2.1279874466348702e-15,4.5395827174249505e-14,-6.35602507454376e-14,1.11885775720693e-13,-5.40336432573882e-13,-5.56373611710812e-13,-2.87072119361196e-14,20865.0,0.0209820273184759,4354.0,0.151185714285714,4139.0,0.31622599661754,2857.0,0.364526706335317,1509.0,2.17240854870775,33778.0,0.0147197317780804,488.0,2.20360655737705,9114.0,0.059492966864165,0.233294234867155,0.19760188255766,0.12833343235769,0.183875006943408,0.0716902859712502,0.208394924781814,0.127364528030009,0.181718682794781,126.667040752598,7.64061141260462,0.915240198564186,7.94047798687813,19.3722445315095,5.86493430965142,44.7089209641807,62.418594316955,894132.550039117,171888.664875353,858867.890521234,201010.011120796,1024207.52664076,166291.357003681,1201959.58550558,173533.946913085,1049847.66102103,227824.590596085,1337214.36362031,169737.988714178,1368772.72337972,169508.816640803,1543290.44602622,82530.7039952033,1
